I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
0.11658,-0.22656,-0.3797,0.12658,0.26294,-0.2974,0.19186,0.13606,0.17772,0.1898,0.0,-0.20606
0.11658,-0.21682,-0.36846,0.11912,0.2546,-0.28688,0.19186,0.13816,0.17952,0.19152,0.0,-0.20236
0.1005,-0.2217,-0.36284,0.12658,0.24626,-0.28688,0.18688,0.13816,0.17952,0.1898,-0.00436,-0.20606
0.08442,-0.23144,-0.3572,0.14146,0.22956,-0.29214,0.19186,0.13398,0.17592,0.18808,-0.00436,-0.2135
0.07636,-0.23144,-0.35158,0.14892,0.2212,-0.28688,0.19186,0.13188,0.17592,0.18464,-0.01092,-0.22092
0.06028,-0.2363,-0.34596,0.15636,0.20452,-0.28688,0.19684,0.13398,0.17234,0.18464,-0.0131,-0.22464
0.06832,-0.2363,-0.35158,0.15636,0.21286,-0.29214,0.19684,0.13398,0.17414,0.18464,-0.0131,-0.23206
0.05224,-0.2363,-0.34034,0.1638,0.20452,-0.28688,0.2068,0.13606,0.17414,0.18636,-0.01092,-0.23578
0.05224,-0.23144,-0.3347,0.15636,0.20452,-0.2816,0.21678,0.13816,0.17592,0.18636,-0.01092,-0.23948
0.06028,-0.23144,-0.34034,0.15636,0.20452,-0.2816,0.22176,0.14234,0.17952,0.18808,-0.00874,-0.23578
0.02812,-0.2363,-0.32346,0.17126,0.17946,-0.27634,0.22176,0.14234,0.17772,0.18808,-0.00874,-0.23578
0.01204,-0.2363,-0.31784,0.1787,0.16276,-0.27108,0.2118,0.13816,0.17592,0.18464,-0.01092,-0.23948
0.02008,-0.2363,-0.31784,0.1787,0.17112,-0.27634,0.2068,0.13606,0.17414,0.18292,-0.01748,-0.2469
0.01204,-0.24118,-0.31784,0.18614,0.17112,-0.27634,0.2118,0.13606,0.17414,0.18292,-0.01748,-0.2432
0.02812,-0.25092,-0.34034,0.18614,0.19616,-0.29214,0.2068,0.13606,0.17234,0.1812,-0.01966,-0.2432
0.02008,-0.26554,-0.35158,0.20104,0.19616,-0.30792,0.2118,0.13606,0.17054,0.1812,-0.01966,-0.2469
-0.01206,-0.26068,-0.32346,0.20848,0.16276,-0.29214,0.21678,0.13606,0.17234,0.18292,-0.01528,-0.2432
-0.01206,-0.26068,-0.32346,0.20848,0.16276,-0.29214,0.2118,0.13398,0.17054,0.1795,-0.01748,-0.2469
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.2118,0.13398,0.16874,0.1795,-0.01528,-0.2469
0.004,-0.25092,-0.32346,0.1936,0.17112,-0.28688,0.2118,0.13398,0.16874,0.1812,-0.01748,-0.2469
0.004,-0.26068,-0.3347,0.20104,0.17946,-0.2974,0.20182,0.13188,0.16696,0.17778,-0.01966,-0.25434
-0.00402,-0.2558,-0.32346,0.20104,0.16276,-0.28688,0.2068,0.13188,0.16874,0.17778,-0.02184,-0.26176
-0.00402,-0.25092,-0.31784,0.20104,0.16276,-0.2816,0.2118,0.13398,0.17054,0.1795,-0.01748,-0.25434
0.01204,-0.2363,-0.31784,0.1787,0.16276,-0.27108,0.2118,0.13398,0.17054,0.1795,-0.01748,-0.25434
-0.01206,-0.25092,-0.31784,0.20104,0.15442,-0.2816,0.2118,0.13398,0.17054,0.18292,-0.01966,-0.25062
-0.0201,-0.28016,-0.34034,0.23082,0.17112,-0.30792,0.21678,0.13606,0.17234,0.18292,-0.01748,-0.2469
-0.02814,-0.27528,-0.32908,0.23082,0.15442,-0.30266,0.2118,0.13398,0.17054,0.1812,-0.02402,-0.25434
-0.02814,-0.27042,-0.32346,0.22338,0.15442,-0.2974,0.2118,0.13188,0.16874,0.1812,-0.02622,-0.25062
0.01204,-0.2558,-0.3347,0.1936,0.17946,-0.29214,0.2118,0.13398,0.17054,0.1812,-0.02184,-0.25062
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.2118,0.13606,0.17054,0.1812,-0.01966,-0.25062
0.004,-0.26068,-0.3347,0.20104,0.17946,-0.2974,0.20182,0.13188,0.16874,0.1795,-0.02402,-0.25804
-0.03618,-0.27528,-0.32346,0.23082,0.14608,-0.2974,0.2068,0.13398,0.17054,0.1812,-0.02622,-0.26176
-0.02814,-0.26554,-0.31784,0.22338,0.14608,-0.29214,0.22176,0.14444,0.17772,0.18636,-0.02622,-0.26176
-0.01206,-0.27042,-0.3347,0.21594,0.17112,-0.30266,0.25166,0.1591,0.1885,0.1898,-0.02622,-0.26548
-0.03618,-0.28016,-0.32908,0.23828,0.15442,-0.30266,0.28156,0.18004,0.20466,0.19838,-0.02622,-0.2729
-0.05226,-0.30452,-0.34596,0.26062,0.15442,-0.32372,0.33638,0.20306,0.22262,0.21212,-0.02622,-0.28776
-0.07638,-0.33376,-0.36284,0.29784,0.15442,-0.35004,0.38622,0.23866,0.24954,0.2276,-0.02184,-0.3026
-0.05226,-0.35324,-0.4022,0.29784,0.19616,-0.37636,0.44104,0.27634,0.28186,0.24476,-0.01748,-0.31746
-0.03618,-0.34838,-0.40784,0.2904,0.20452,-0.37636,0.46596,0.30148,0.307,0.2671,-0.00874,-0.31746
-0.00402,-0.31426,-0.39096,0.24572,0.20452,-0.35004,0.47592,0.33706,0.34828,0.3066,0.02402,-0.28404
0.06028,-0.28016,-0.39658,0.1936,0.24626,-0.33424,0.52078,0.39778,0.40934,0.35814,0.05896,-0.25434
0.1005,-0.25092,-0.39658,0.14892,0.2713,-0.31846,0.55566,0.4564,0.46678,0.40624,0.0961,-0.22834
0.17286,-0.2217,-0.41346,0.09678,0.32138,-0.3132,0.58556,0.49828,0.51346,0.45778,0.14416,-0.1875
0.2211,-0.17784,-0.39096,0.0372,0.32974,-0.27634,0.58058,0.49618,0.52604,0.499,0.19658,-0.13924
0.24522,-0.12912,-0.35158,-0.00746,0.31304,-0.23424,0.5407,0.44384,0.49552,0.5179,0.2512,-0.06126
0.30152,-0.05604,-0.3122,-0.08936,0.30468,-0.17634,0.47094,0.37056,0.44704,0.53336,0.31454,0.03154
0.3578,0.03652,-0.23908,-0.18618,0.27964,-0.08686,0.40116,0.27006,0.3842,0.55226,0.39318,0.13922
0.43016,0.13396,-0.18284,-0.29788,0.27964,-0.01316,0.32142,0.14234,0.29622,0.55912,0.47838,0.26546
0.47842,0.24604,-0.0872,-0.40958,0.22956,0.09736,0.25166,0.00836,0.20106,0.55912,0.56576,0.39912
0.47038,0.37272,0.06466,-0.4915,0.12102,0.22894,0.15698,-0.13818,0.08436,0.53336,0.6291,0.5068
0.4382,0.47504,0.20528,-0.55852,-0.00418,0.35528,0.04734,-0.28684,-0.05028,0.47324,0.64876,0.56992
0.40604,0.57248,0.3459,-0.6181,-0.1294,0.47108,-0.01744,-0.402,-0.16338,0.40968,0.64876,0.61446
0.33368,0.60172,0.43028,-0.61064,-0.22122,0.52898,-0.04236,-0.48156,-0.26392,0.32036,0.5876,0.60332
0.14874,0.53838,0.4809,-0.4766,-0.3548,0.51846,-0.0274,-0.55274,-0.36986,0.15028,0.39318,0.46966
-0.1568,0.38246,0.51466,-0.20852,-0.53846,0.44476,0.0573,-0.6009,-0.49194,-0.11938,0.0546,0.1912
-0.3739,0.1973,0.45278,0.02976,-0.60524,0.31844,0.12708,-0.61554,-0.57094,-0.32724,-0.22282,-0.05756
-0.46234,0.02678,0.3234,0.1936,-0.55516,0.17104,0.11212,-0.61554,-0.61044,-0.43718,-0.3779,-0.2172
-0.5106,-0.12424,0.17716,0.33508,-0.48002,0.0184,0.06228,-0.62184,-0.6302,-0.49042,-0.46528,-0.33602
-0.53472,-0.23144,0.07028,0.42444,-0.40488,-0.09212,0.01744,-0.6344,-0.64636,-0.51618,-0.50898,-0.41028
-0.57492,-0.27528,0.04778,0.47658,-0.41324,-0.1237,-0.0573,-0.63858,-0.64814,-0.51448,-0.5199,-0.46226
-0.58296,-0.29964,0.0309,0.50636,-0.40488,-0.14476,-0.14202,-0.64486,-0.64814,-0.51104,-0.52426,-0.49938
-0.56688,-0.3094,0.00278,0.49892,-0.3715,-0.1658,-0.25166,-0.64904,-0.64096,-0.50072,-0.52208,-0.51424
-0.53472,-0.31426,-0.02534,0.49146,-0.3381,-0.1816,-0.3613,-0.64696,-0.62302,-0.4784,-0.51116,-0.5291
-0.51864,-0.3094,-0.03096,0.47658,-0.3214,-0.1816,-0.44602,-0.6344,-0.59788,-0.45778,-0.50024,-0.54394
-0.51864,-0.29478,-0.01408,0.46912,-0.3381,-0.1658,-0.5108,-0.60718,-0.57094,-0.43718,-0.48932,-0.5625
-0.47844,-0.33376,-0.0872,0.47658,-0.26296,-0.21844,-0.53572,-0.56112,-0.52606,-0.40626,-0.46966,-0.56622
-0.4543,-0.4312,-0.21658,0.5436,-0.1461,-0.33424,-0.5108,-0.4983,-0.46502,-0.36502,-0.44126,-0.5588
-0.42214,-0.52864,-0.34596,0.60316,-0.03756,-0.45004,-0.47592,-0.43758,-0.40398,-0.3238,-0.41722,-0.55136
-0.38194,-0.57738,-0.43034,0.6255,0.0459,-0.50794,-0.4211,-0.38106,-0.34652,-0.27742,-0.38882,-0.54766
-0.35782,-0.57738,-0.4472,0.61062,0.07094,-0.51848,-0.40116,-0.34128,-0.29984,-0.2362,-0.36044,-0.53652
-0.31762,-0.5725,-0.4697,0.58828,0.10434,-0.52374,-0.40116,-0.31196,-0.26392,-0.20012,-0.33422,-0.52166
-0.24524,-0.55302,-0.49784,0.5436,0.16276,-0.529,-0.40616,-0.27008,-0.22084,-0.1606,-0.30582,-0.5031
-0.18896,-0.51404,-0.49784,0.48402,0.19616,-0.50794,-0.3912,-0.22822,-0.17596,-0.11766,-0.27306,-0.48082
-0.17288,-0.47992,-0.4697,0.44678,0.18782,-0.47636,-0.33638,-0.17588,-0.12928,-0.07472,-0.2381,-0.45484
-0.14072,-0.43608,-0.44158,0.40956,0.17946,-0.44478,-0.25166,-0.11934,-0.0754,-0.03178,-0.20096,-0.414
-0.10856,-0.41172,-0.43596,0.37232,0.19616,-0.429,-0.147,-0.06282,-0.02514,0.00944,-0.1682,-0.388
-0.0603,-0.34838,-0.39096,0.29784,0.18782,-0.3711,-0.0573,-0.00418,0.0341,0.05582,-0.1267,-0.34716
-0.02814,-0.28504,-0.34034,0.23828,0.16276,-0.3132,0.0274,0.04814,0.09154,0.1039,-0.0852,-0.30632
-0.03618,-0.26068,-0.3122,0.22338,0.13772,-0.2816,0.12208,0.09628,0.13642,0.13998,-0.06116,-0.27662
-0.03618,-0.26554,-0.31784,0.22338,0.13772,-0.28688,0.19684,0.12978,0.16696,0.16232,-0.04368,-0.26176
-0.04422,-0.28504,-0.32908,0.24572,0.14608,-0.30792,0.24668,0.15282,0.1903,0.1795,-0.03494,-0.25804
-0.05226,-0.29478,-0.3347,0.25316,0.14608,-0.3132,0.26662,0.16748,0.20466,0.19496,-0.02402,-0.25062
-0.0201,-0.28504,-0.34596,0.23082,0.17112,-0.3132,0.27658,0.17584,0.21184,0.20354,-0.01966,-0.25062
0.01204,-0.27528,-0.3572,0.20848,0.19616,-0.3132,0.28654,0.18214,0.21722,0.2087,-0.01092,-0.25062
0.03616,-0.26068,-0.3572,0.18614,0.20452,-0.30792,0.28156,0.18214,0.22262,0.21556,-0.00218,-0.23578
0.02812,-0.27042,-0.36284,0.20104,0.20452,-0.3132,0.27658,0.18214,0.22262,0.21556,-0.00436,-0.23578
0.004,-0.27528,-0.35158,0.21594,0.18782,-0.3132,0.2716,0.18422,0.22262,0.21556,0.00216,-0.23578
0.02812,-0.26068,-0.35158,0.1936,0.20452,-0.30266,0.2716,0.18842,0.228,0.21728,0.00436,-0.23206
0.03616,-0.2558,-0.35158,0.18614,0.20452,-0.30266,0.28156,0.1947,0.23518,0.22072,0.00216,-0.23578
0.0442,-0.25092,-0.35158,0.1787,0.20452,-0.2974,0.29152,0.20098,0.24056,0.22588,0.00654,-0.23206
0.06832,-0.2363,-0.35158,0.15636,0.21286,-0.29214,0.30648,0.21354,0.25134,0.23274,0.0109,-0.22834
0.07636,-0.23144,-0.35158,0.14892,0.2212,-0.28688,0.31146,0.21982,0.25672,0.23962,0.01746,-0.22464
0.06832,-0.24606,-0.36284,0.1638,0.2212,-0.30266,0.31146,0.21982,0.25852,0.24306,0.01528,-0.22834
0.07636,-0.25092,-0.37408,0.1638,0.2379,-0.30792,0.31146,0.21982,0.26032,0.24648,0.02182,-0.22464
0.06028,-0.24118,-0.35158,0.1638,0.21286,-0.29214,0.31146,0.22192,0.2657,0.25164,0.02838,-0.20978
0.03616,-0.2363,-0.32908,0.17126,0.18782,-0.2816,0.32142,0.2261,0.2675,0.25508,0.03056,-0.20606
0.06028,-0.22656,-0.3347,0.14892,0.20452,-0.27634,0.32142,0.2282,0.2693,0.25508,0.03274,-0.20606
0.08442,-0.22656,-0.35158,0.14146,0.2212,-0.28688,0.31644,0.224,0.2693,0.25164,0.02838,-0.20978
0.06028,-0.2217,-0.32908,0.14892,0.20452,-0.27108,0.32642,0.23028,0.27468,0.25336,0.02838,-0.20606
0.0442,-0.21682,-0.31784,0.14892,0.17946,-0.26056,0.3314,0.23656,0.28006,0.25852,0.03056,-0.20236
0.06832,-0.21682,-0.32908,0.14146,0.20452,-0.27108,0.34136,0.24284,0.28544,0.26366,0.03056,-0.20236
0.08442,-0.21682,-0.34596,0.12658,0.2212,-0.27634,0.34136,0.24494,0.28544,0.26538,0.03274,-0.20236
0.10854,-0.2217,-0.36846,0.12658,0.2546,-0.29214,0.34136,0.24494,0.28904,0.27054,0.03274,-0.20236
0.1005,-0.21682,-0.3572,0.12658,0.2379,-0.2816,0.34136,0.24704,0.29084,0.27568,0.0393,-0.19492
0.08442,-0.21682,-0.34596,0.12658,0.2212,-0.27634,0.34136,0.24704,0.29084,0.27568,0.04366,-0.19122
0.08442,-0.21682,-0.34034,0.13402,0.21286,-0.27634,0.34136,0.24704,0.29084,0.27568,0.0393,-0.19122
0.1005,-0.2022,-0.34034,0.11912,0.22956,-0.26582,0.34634,0.24912,0.29442,0.27568,0.04586,-0.1838
0.11658,-0.19734,-0.34596,0.10422,0.2379,-0.26582,0.34136,0.24912,0.29442,0.27568,0.04366,-0.1875
0.1005,-0.19734,-0.3347,0.11168,0.2212,-0.26056,0.34136,0.25332,0.29622,0.27568,0.04366,-0.1875
0.09246,-0.19734,-0.32908,0.11912,0.21286,-0.26056,0.34634,0.2596,0.3016,0.27912,0.04586,-0.1875
0.08442,-0.21194,-0.34034,0.12658,0.2212,-0.27108,0.35632,0.26378,0.3052,0.28256,0.04804,-0.1875
0.07636,-0.21682,-0.3347,0.13402,0.20452,-0.27108,0.35632,0.26588,0.307,0.286,0.05022,-0.1838
0.08442,-0.21682,-0.34596,0.12658,0.2212,-0.27634,0.35632,0.26588,0.307,0.28944,0.04804,-0.19122
0.1005,-0.21194,-0.35158,0.12658,0.2379,-0.27634,0.3613,0.27006,0.31058,0.29286,0.0546,-0.1838
0.11658,-0.20708,-0.3572,0.11168,0.24626,-0.27634,0.3613,0.27006,0.31238,0.2963,0.05896,-0.17636
0.13266,-0.2022,-0.36284,0.10422,0.26294,-0.27634,0.3613,0.27006,0.31238,0.29458,0.05678,-0.17636
0.1407,-0.19734,-0.3572,0.08934,0.26294,-0.27108,0.36628,0.27426,0.31598,0.2963,0.06332,-0.16522
0.13266,-0.19734,-0.3572,0.09678,0.2546,-0.27108,0.3613,0.27216,0.31598,0.2963,0.06114,-0.16894
0.1005,-0.21194,-0.35158,0.12658,0.2379,-0.27634,0.35632,0.27426,0.31776,0.29458,0.05896,-0.16894
0.1005,-0.20708,-0.34596,0.11912,0.22956,-0.27108,0.35632,0.27426,0.31956,0.29458,0.05678,-0.17636
0.11658,-0.2022,-0.35158,0.11168,0.24626,-0.27108,0.3613,0.28054,0.32494,0.29974,0.05896,-0.17636
0.10854,-0.2022,-0.34596,0.11168,0.2379,-0.27108,0.36628,0.28682,0.32854,0.3049,0.06552,-0.17266
0.10854,-0.21194,-0.3572,0.11912,0.24626,-0.2816,0.36628,0.28472,0.32854,0.3049,0.06332,-0.18008
0.12462,-0.20708,-0.36284,0.11168,0.2546,-0.2816,0.37126,0.2889,0.33214,0.31004,0.06988,-0.17266
0.12462,-0.19734,-0.35158,0.10422,0.24626,-0.27108,0.36628,0.2889,0.33214,0.31004,0.07206,-0.16152
0.1407,-0.19734,-0.3572,0.08934,0.26294,-0.27108,0.37624,0.291,0.33572,0.31176,0.07426,-0.1578
0.14874,-0.19734,-0.36846,0.08934,0.2713,-0.27634,0.37126,0.291,0.33752,0.31176,0.07644,-0.1578
0.14874,-0.19734,-0.36284,0.08934,0.2713,-0.27108,0.36628,0.291,0.33932,0.31004,0.07426,-0.1578
0.14874,-0.19734,-0.36284,0.08934,0.2713,-0.27108,0.37126,0.29518,0.3411,0.31176,0.07426,-0.15408
0.14874,-0.19246,-0.3572,0.08188,0.26294,-0.26582,0.38124,0.30148,0.3465,0.3152,0.07426,-0.15408
0.1407,-0.19734,-0.3572,0.08934,0.26294,-0.27108,0.38622,0.30566,0.35188,0.32036,0.07644,-0.15038
0.1407,-0.19734,-0.36284,0.09678,0.26294,-0.27634,0.38622,0.30984,0.35368,0.32378,0.07862,-0.15408
0.14874,-0.2022,-0.37408,0.09678,0.27964,-0.2816,0.37624,0.30776,0.35368,0.32378,0.07644,-0.16152
0.13266,-0.20708,-0.36846,0.10422,0.26294,-0.2816,0.38124,0.31404,0.35726,0.32722,0.08298,-0.1578
0.1407,-0.19734,-0.36284,0.09678,0.26294,-0.27634,0.38622,0.31404,0.35906,0.33066,0.08736,-0.15038
0.14874,-0.19734,-0.36284,0.08934,0.2713,-0.27108,0.38622,0.31822,0.36266,0.33238,0.08736,-0.14666
0.15678,-0.19246,-0.36284,0.08188,0.2713,-0.27108,0.38622,0.32032,0.36624,0.33582,0.08954,-0.14666
0.21306,-0.17784,-0.38534,0.04466,0.32138,-0.27108,0.38124,0.3224,0.36804,0.33582,0.08954,-0.14294
0.1809,-0.18272,-0.36846,0.05954,0.288,-0.26582,0.38622,0.3266,0.37342,0.33752,0.08954,-0.13552
0.17286,-0.19246,-0.37408,0.07444,0.288,-0.27634,0.38124,0.33078,0.37702,0.33752,0.08954,-0.14294
0.1809,-0.19734,-0.38534,0.07444,0.30468,-0.2816,0.38622,0.33498,0.3806,0.34268,0.08954,-0.14294
0.16482,-0.19734,-0.3797,0.08188,0.288,-0.2816,0.38622,0.33916,0.3842,0.3444,0.09172,-0.14294
0.14874,-0.20708,-0.3797,0.09678,0.27964,-0.28688,0.38124,0.34126,0.386,0.34784,0.09172,-0.15038
0.1407,-0.21682,-0.38534,0.11168,0.27964,-0.2974,0.38622,0.34544,0.38778,0.35128,0.09828,-0.14294
0.1809,-0.19734,-0.39096,0.07444,0.30468,-0.28688,0.39618,0.35172,0.39498,0.35642,0.10484,-0.1281
0.19698,-0.19734,-0.39658,0.067,0.32138,-0.28688,0.40614,0.35382,0.39856,0.35986,0.10702,-0.12438
0.21306,-0.19246,-0.4022,0.0521,0.32974,-0.28688,0.41114,0.3559,0.40216,0.35814,0.1092,-0.12068
0.22914,-0.18272,-0.4022,0.0372,0.33808,-0.2816,0.41114,0.3601,0.40754,0.36158,0.1092,-0.11696
0.2211,-0.18758,-0.4022,0.04466,0.33808,-0.28688,0.41114,0.36428,0.41112,0.36158,0.1092,-0.11696
0.22914,-0.17784,-0.39658,0.0372,0.33808,-0.27634,0.41114,0.37266,0.41832,0.36674,0.1092,-0.11696
0.2613,-0.16322,-0.4022,0.00742,0.35478,-0.27108,0.42608,0.38104,0.42728,0.37016,0.11138,-0.11324
0.26936,-0.16322,-0.40784,0.00742,0.36312,-0.27634,0.42608,0.38732,0.43268,0.37532,0.11576,-0.11324
0.24522,-0.18272,-0.41346,0.02976,0.35478,-0.28688,0.42608,0.3936,0.43446,0.37876,0.11576,-0.12068
0.25326,-0.17784,-0.41346,0.02232,0.36312,-0.28688,0.43106,0.39778,0.43806,0.3822,0.1223,-0.11324
0.25326,-0.17784,-0.41346,0.02232,0.36312,-0.28688,0.42608,0.40406,0.44166,0.38562,0.12668,-0.10582
0.24522,-0.17296,-0.4022,0.02232,0.34642,-0.27634,0.43106,0.41034,0.44524,0.38906,0.12886,-0.0984
0.25326,-0.1681,-0.4022,0.01486,0.35478,-0.27634,0.43106,0.41454,0.45062,0.39078,0.13104,-0.0984
0.2774,-0.16322,-0.41346,0.0,0.37148,-0.27634,0.42608,0.42082,0.45602,0.39078,0.13104,-0.0984
0.30152,-0.14374,-0.40784,-0.02234,0.37982,-0.26582,0.44602,0.43338,0.46678,0.39766,0.1376,-0.08726
0.33368,-0.13398,-0.41908,-0.04468,0.40486,-0.26582,0.44602,0.43966,0.47576,0.4028,0.13978,-0.09096
0.38192,-0.14374,-0.46408,-0.05958,0.4633,-0.29214,0.44602,0.44384,0.47936,0.40452,0.1376,-0.0984
0.34976,-0.1486,-0.4472,-0.04468,0.43826,-0.28688,0.45598,0.45222,0.48654,0.41312,0.14196,-0.09468
0.3176,-0.1486,-0.4247,-0.0298,0.40486,-0.27634,0.46596,0.46688,0.4973,0.42342,0.14852,-0.08726
0.32564,-0.15348,-0.43596,-0.0298,0.41322,-0.2816,0.46596,0.47316,0.5027,0.42514,0.1529,-0.08354
0.3176,-0.15836,-0.43596,-0.02234,0.41322,-0.28688,0.46596,0.47944,0.50808,0.43028,0.15944,-0.07982
0.30956,-0.15836,-0.43034,-0.0149,0.40486,-0.2816,0.47592,0.4899,0.51346,0.43372,0.166,-0.06868
0.3578,-0.14374,-0.4472,-0.05214,0.43826,-0.2816,0.47592,0.49828,0.51886,0.43716,0.17036,-0.06498
0.38996,-0.13398,-0.45846,-0.07448,0.4633,-0.2816,0.4809,0.50666,0.52604,0.43888,0.17474,-0.05756
0.36584,-0.13886,-0.4472,-0.05958,0.4466,-0.2816,0.48588,0.51712,0.53502,0.44574,0.1791,-0.05012
0.36584,-0.13886,-0.4472,-0.05958,0.4466,-0.2816,0.48588,0.5234,0.544,0.4509,0.18348,-0.04642
0.40604,-0.12912,-0.46408,-0.08192,0.48,-0.2816,0.49088,0.53388,0.55296,0.45778,0.19002,-0.03898
0.40604,-0.12912,-0.46408,-0.08192,0.48,-0.2816,0.50084,0.54224,0.56194,0.46464,0.19658,-0.03528
0.40604,-0.13398,-0.47534,-0.08192,0.48834,-0.29214,0.50084,0.55062,0.56554,0.4698,0.19876,-0.03898
0.42212,-0.13398,-0.48658,-0.08936,0.50504,-0.2974,0.50084,0.559,0.57272,0.47496,0.20532,-0.03528
0.43016,-0.12912,-0.48658,-0.09682,0.5134,-0.29214,0.50084,0.56738,0.5817,0.4801,0.20968,-0.02414
0.44624,-0.12424,-0.4922,-0.1117,0.52174,-0.29214,0.50582,0.57574,0.58708,0.48354,0.21624,-0.013
0.4382,-0.12424,-0.48658,-0.10426,0.5134,-0.29214,0.5108,0.58202,0.59426,0.48698,0.2206,-0.00558
0.47038,-0.1145,-0.49784,-0.1266,0.53844,-0.29214,0.5108,0.5904,0.60144,0.49384,0.22716,0.00554
0.4945,-0.10476,-0.50346,-0.14894,0.54678,-0.28688,0.50582,0.59878,0.61042,0.499,0.23154,0.01298
0.51862,-0.09014,-0.50346,-0.17128,0.56348,-0.2816,0.50582,0.60716,0.6194,0.50416,0.23808,0.0204
0.5347,-0.07064,-0.4922,-0.18618,0.56348,-0.26582,0.51578,0.61552,0.62838,0.51274,0.249,0.03154
0.52666,-0.07064,-0.48658,-0.17874,0.55514,-0.26056,0.52078,0.6239,0.63556,0.51962,0.25556,0.04268
0.55078,-0.07552,-0.50908,-0.18618,0.58018,-0.27634,0.51578,0.626,0.63556,0.52134,0.25992,0.03896
0.55882,-0.06578,-0.50346,-0.20108,0.58018,-0.26582,0.51578,0.62808,0.63914,0.52648,0.26866,0.0501
0.56686,-0.05604,-0.49784,-0.20852,0.58018,-0.26056,0.51578,0.63436,0.64274,0.53164,0.2774,0.06496
0.5749,-0.05116,-0.49784,-0.21596,0.58852,-0.2553,0.51578,0.63646,0.64274,0.53164,0.28178,0.07238
0.58294,-0.04142,-0.4922,-0.23086,0.58852,-0.2553,0.52576,0.63646,0.64632,0.53336,0.28832,0.0798
0.60706,-0.02192,-0.48658,-0.2532,0.59688,-0.2395,0.52078,0.63856,0.64812,0.5368,0.29052,0.08724
0.5749,-0.0268,-0.4697,-0.2383,0.56348,-0.23424,0.52576,0.63646,0.64812,0.54194,0.29488,0.09838
0.59902,-0.01218,-0.4697,-0.26064,0.58018,-0.22898,0.52078,0.63646,0.64812,0.54366,0.30144,0.1058
0.63118,0.00242,-0.4697,-0.29044,0.59688,-0.21844,0.51578,0.63228,0.64632,0.54538,0.30798,0.11322
0.6151,0.00242,-0.45846,-0.28298,0.58018,-0.21318,0.5108,0.626,0.64094,0.5471,0.31236,0.11694
0.59902,0.00728,-0.44158,-0.27554,0.55514,-0.20266,0.50582,0.61762,0.63196,0.54538,0.31454,0.12064
0.60706,0.01704,-0.43596,-0.29044,0.55514,-0.19212,0.50084,0.60716,0.62298,0.54366,0.32328,0.12808
0.64728,0.0414,-0.43596,-0.32766,0.58018,-0.1816,0.48588,0.5904,0.60862,0.5385,0.32328,0.1355
0.63118,0.05602,-0.40784,-0.32766,0.54678,-0.16054,0.4809,0.57366,0.59426,0.53164,0.32546,0.14664
0.6151,0.07062,-0.3797,-0.33512,0.53008,-0.13948,0.47592,0.56108,0.58528,0.5282,0.32984,0.15406
0.6151,0.0755,-0.37408,-0.33512,0.52174,-0.13422,0.46596,0.54644,0.57452,0.52476,0.3342,0.1652
0.59902,0.08038,-0.3572,-0.33512,0.50504,-0.1237,0.46096,0.5276,0.56014,0.5179,0.33202,0.17262
0.56686,0.08524,-0.32908,-0.32022,0.4633,-0.1079,0.44602,0.50874,0.544,0.5093,0.32546,0.16892
0.5347,0.08524,-0.3122,-0.30532,0.42992,-0.09738,0.43606,0.48572,0.52604,0.50244,0.32328,0.16892
0.52666,0.08524,-0.30658,-0.30532,0.42156,-0.09212,0.41612,0.46268,0.50808,0.49212,0.31672,0.1615
0.52666,0.09012,-0.30096,-0.30532,0.42156,-0.08686,0.39618,0.43756,0.48474,0.4801,0.3058,0.14664
0.50254,0.09012,-0.28408,-0.29788,0.39652,-0.08158,0.38622,0.41662,0.465,0.46808,0.29924,0.13922
0.47038,0.08038,-0.27284,-0.27554,0.37148,-0.08158,0.37126,0.3936,0.44524,0.45434,0.29052,0.13178
0.4543,0.08038,-0.26158,-0.2681,0.35478,-0.07632,0.35632,0.37476,0.42908,0.4406,0.27958,0.12064
0.43016,0.09012,-0.23346,-0.26064,0.32138,-0.05528,0.34634,0.3559,0.41292,0.42858,0.2643,0.10952
0.42212,0.08038,-0.23908,-0.2532,0.32138,-0.0658,0.32642,0.33706,0.39498,0.4114,0.24682,0.08724
0.398,0.07062,-0.22784,-0.23086,0.29634,-0.0658,0.31644,0.32032,0.3806,0.39594,0.22934,0.07238
0.38996,0.0755,-0.21658,-0.23086,0.27964,-0.05528,0.31644,0.30776,0.36804,0.38562,0.21406,0.05382
0.3578,0.06088,-0.21096,-0.20108,0.26294,-0.06054,0.3015,0.2889,0.35188,0.37188,0.20094,0.03526
0.3176,0.03166,-0.21658,-0.17128,0.24626,-0.08158,0.29152,0.27216,0.33572,0.35986,0.18348,0.01298
0.28544,0.01216,-0.21658,-0.1415,0.22956,-0.09212,0.28156,0.2575,0.31956,0.3444,0.16818,-0.013
0.26936,-0.00244,-0.22784,-0.11916,0.22956,-0.1079,0.2716,0.24284,0.3034,0.33066,0.1529,-0.03156
0.23718,-0.02192,-0.22784,-0.08936,0.21286,-0.11844,0.26662,0.23028,0.29264,0.31864,0.1376,-0.0427
